Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,avg_in_hour,avg_out_hour,avg_work_hours,std_work_hours,nb_days_present,nb_days_absent
39,No,Travel_Frequently,Research & Development,2,3,Technical Degree,1,2372,Female,2,Manager,Single,131940,0.0,Y,11,8,0,10.0,2,9,3,8,1.0,3.0,1.0,3,3,9.964255319148936,16.624042553191487,6.660232860520095,0.26587285885523254,235,26
45,No,Travel_Rarely,Research & Development,28,3,Life Sciences,1,2373,Female,2,Laboratory Technician,Divorced,50670,1.0,Y,11,8,2,10.0,3,10,3,9,4.0,4.0,3.0,2,3,10.028688524590164,17.354986338797815,7.3266199908925325,0.30023024583260477,244,17
38,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,2374,Female,3,Sales Executive,Married,50790,3.0,Y,11,8,0,10.0,3,5,0,2,4.0,3.0,4.0,3,3,9.98641975308642,19.586762688614538,9.60052240512117,0.3004452902652566,243,18
35,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2375,Male,3,Healthcare Representative,Married,23210,9.0,Y,12,8,1,15.0,0,13,6,0,4.0,1.0,3.0,3,3,9.967450142450142,15.967307692307694,5.999986942070276,0.3223104542691411,234,27
37,No,Travel_Rarely,Research & Development,22,3,Life Sciences,1,2376,Female,2,Healthcare Representative,Married,174440,1.0,Y,14,8,0,8.0,4,8,7,7,2.0,2.0,1.0,3,3,10.021884057971015,18.008478260869566,7.9860350241545905,0.29991265651235055,230,31
40,No,Travel_Rarely,Research & Development,8,3,Technical Degree,1,2377,Female,2,Healthcare Representative,Single,24040,6.0,Y,17,8,0,18.0,2,4,3,3,3.0,4.0,2.0,2,3,10.000436681222707,19.199563318777297,9.199227316836488,0.2774259437784826,229,32
44,No,Travel_Frequently,Sales,2,2,Marketing,1,2378,Male,1,Laboratory Technician,Married,34520,4.0,Y,11,8,1,14.0,2,10,0,2,1.0,4.0,3.0,2,3,9.975473071324599,18.590975254730715,8.61523896166909,0.30383017958109415,229,32
48,No,Travel_Frequently,Sales,10,4,Marketing,1,2379,Female,3,Manager,Married,22700,2.0,Y,14,8,3,23.0,2,2,2,2,3.0,4.0,3.0,3,3,10.003194444444443,17.079097222222224,7.076158564814815,0.29541020687100217,240,21
35,Yes,Travel_Rarely,Research & Development,9,3,Life Sciences,1,2380,Male,2,Manager,Divorced,173990,6.0,Y,12,8,0,7.0,3,2,2,2,,4.0,2.0,1,3,10.005263157894738,20.7080971659919,10.70255060728745,0.31342172549001757,247,14
24,No,Travel_Frequently,Research & Development,15,3,Life Sciences,1,2381,Male,2,Research Scientist,Single,54880,1.0,Y,22,8,1,6.0,6,6,1,3,1.0,4.0,3.0,3,4,9.999104683195592,18.666942148760327,8.66787419651056,0.2884642424417473,242,19
27,No,Travel_Rarely,Sales,10,4,Life Sciences,1,2382,Male,3,Sales Executive,Married,194190,7.0,Y,14,8,1,5.0,2,3,0,2,2.0,3.0,3.0,1,3,10.004252400548697,17.238340192043896,7.234342706904435,0.28796075964092593,243,18
27,No,Travel_Frequently,Research & Development,7,3,Life Sciences,1,2383,Male,1,Research Scientist,Single,28110,2.0,Y,20,8,0,6.0,3,4,1,2,4.0,4.0,2.0,3,4,10.000362318840578,16.421521739130434,6.421498792270531,0.31363161116311833,230,31
40,Yes,Travel_Rarely,Sales,16,4,Marketing,1,2384,Male,1,Research Director,Single,36330,3.0,Y,16,8,2,10.0,0,4,0,3,1.0,1.0,1.0,3,3,9.991360544217686,20.462721088435373,10.471295918367346,0.2752452199595375,245,16
29,No,Travel_Rarely,Research & Development,20,1,Medical,1,2385,Female,2,Manager,Single,41630,9.0,Y,15,8,1,8.0,4,5,1,4,3.0,3.0,3.0,2,3,10.002663934426227,17.31994535519126,7.3178529143898,0.3135521479684233,244,17
36,No,Travel_Rarely,Research & Development,23,3,Life Sciences,1,2386,Female,3,Sales Executive,Married,21320,4.0,Y,20,8,0,9.0,1,3,0,2,2.0,1.0,3.0,2,4,10.000068587105623,17.92654320987654,7.927488568815729,0.28243362254548965,243,18
25,No,Travel_Frequently,Sales,5,1,Marketing,1,2387,Male,4,Manufacturing Director,Divorced,139730,1.0,Y,14,8,0,7.0,3,7,0,7,4.0,3.0,3.0,2,3,9.976608187134504,16.10328947368421,6.126019736842106,0.32508143128972505,228,33
39,No,Travel_Rarely,Sales,10,3,Marketing,1,2388,Female,2,Research Director,Married,26840,4.0,Y,12,8,0,7.0,2,5,1,0,4.0,2.0,3.0,3,3,9.969505094614265,16.724526928675402,6.755457302280447,0.27239924697036516,229,32
49,No,Travel_Rarely,Sales,4,2,Life Sciences,1,2389,Male,2,Research Director,Married,108450,3.0,Y,24,8,0,27.0,4,4,1,2,1.0,2.0,3.0,2,4,9.986231884057972,17.764927536231884,7.779442028985508,0.31391335409727794,230,31
50,No,Travel_Rarely,Research & Development,2,2,Medical,1,2390,Male,3,Sales Executive,Divorced,43770,5.0,Y,12,8,1,19.0,2,14,1,11,4.0,1.0,3.0,2,3,9.988439716312058,17.792624113475178,7.804605200945627,0.30795123249584666,235,26
20,No,Travel_Rarely,Research & Development,18,4,Medical,1,2391,Female,2,Sales Executive,Single,37430,1.0,Y,13,8,1,2.0,2,2,2,2,3.0,3.0,3.0,3,3,9.94536231884058,16.56586956521739,6.620019323671499,0.29794936769060903,230,31
34,No,Travel_Rarely,Research & Development,10,3,Medical,1,2392,Male,3,Laboratory Technician,Divorced,41480,1.0,Y,11,8,0,11.0,3,11,7,9,4.0,2.0,3.0,3,3,9.989406779661017,17.662853107344635,7.673401600753296,0.3170212666358469,236,25
36,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2393,Female,2,Healthcare Representative,Single,10510,2.0,Y,14,8,0,15.0,2,4,1,3,1.0,2.0,3.0,3,3,9.96980056980057,15.948575498575499,5.97903727445394,0.29979073941318785,234,27
49,No,Travel_Rarely,Human Resources,6,2,Life Sciences,1,2394,Female,2,Research Scientist,Married,107390,2.0,Y,11,8,3,30.0,3,15,2,12,3.0,3.0,3.0,3,3,9.949860529986053,18.41541143654114,8.466084379358438,0.3049622628922738,239,22
36,No,Non-Travel,Research & Development,8,4,Life Sciences,1,2395,Male,4,Laboratory Technician,Married,103880,0.0,Y,14,8,0,4.0,2,3,1,2,4.0,3.0,,3,3,9.992430555555556,17.99923611111111,8.007373842592592,0.30594401868105053,240,21
36,No,Travel_Rarely,Research & Development,2,2,Medical,1,2396,Female,2,Healthcare Representative,Divorced,114160,6.0,Y,16,8,0,13.0,2,5,0,4,4.0,1.0,3.0,3,3,9.989470013947003,16.271059972106,6.281566713156672,0.3011339700470132,239,22
54,No,Travel_Rarely,Sales,24,3,Marketing,1,2397,Male,1,Laboratory Technician,Married,26000,3.0,Y,14,8,0,36.0,5,10,4,7,2.0,3.0,3.0,3,3,9.992430858806406,17.58806404657933,7.595829694323145,0.3291302346988433,229,32
43,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,2398,Female,1,Research Scientist,Married,24220,1.0,Y,11,8,1,14.0,2,14,6,11,3.0,3.0,3.0,3,3,9.98555078683834,17.56716738197425,7.5818502622794455,0.27370854706948594,233,28
35,Yes,Travel_Frequently,Research & Development,17,4,Medical,1,2399,Male,1,Research Director,Single,54720,3.0,Y,11,8,1,13.0,3,11,6,7,4.0,4.0,4.0,2,3,9.984322033898305,18.377401129943507,8.39245527306968,0.2906917229495134,236,25
38,No,Travel_Frequently,Research & Development,19,2,Life Sciences,1,2400,Male,2,Research Scientist,Married,24510,7.0,Y,12,8,1,19.0,3,13,2,9,4.0,4.0,4.0,3,3,9.996227709190672,17.186831275720163,7.190964791952446,0.30837522495231773,243,18
29,No,Travel_Rarely,Research & Development,1,2,Medical,1,2401,Male,2,Sales Representative,Divorced,42400,1.0,Y,14,8,0,10.0,2,10,0,9,1.0,2.0,2.0,2,3,9.979476584022038,20.672176308539942,10.692972910927457,0.3174180715809432,242,19
33,No,Travel_Rarely,Research & Development,7,3,Medical,1,2402,Male,5,Sales Executive,Divorced,109990,1.0,Y,18,8,3,6.0,3,6,0,4,4.0,4.0,3.0,2,3,9.996198830409357,16.359429824561403,6.363958333333334,0.30556317057102,228,33
32,No,Travel_Rarely,Research & Development,5,4,Technical Degree,1,2403,Male,5,Research Scientist,Divorced,50030,0.0,Y,13,8,0,10.0,5,9,1,6,4.0,2.0,2.0,3,3,9.987741046831955,16.576239669421486,6.588329889807163,0.2954171319961456,242,19
31,No,Travel_Rarely,Research & Development,28,4,Technical Degree,1,2404,Female,2,Sales Executive,Married,127420,1.0,Y,11,8,0,10.0,4,10,0,2,1.0,4.0,3.0,2,3,10.014807162534435,17.434228650137744,7.418722451790634,0.30486133158666845,242,19
49,No,Travel_Rarely,Research & Development,2,4,Medical,1,2405,Male,1,Laboratory Technician,Divorced,42270,4.0,Y,18,8,0,17.0,3,2,2,2,4.0,1.0,2.0,2,3,9.98279132791328,19.680081300813004,9.698152664859983,0.30227713916762855,246,15
38,No,Travel_Frequently,Sales,29,2,Medical,1,2406,Female,1,Sales Executive,Single,39170,1.0,Y,15,8,3,4.0,2,4,3,3,4.0,2.0,3.0,3,3,9.978936170212767,17.80964539007092,7.83037706855792,0.2821996760479562,235,26
47,No,Travel_Rarely,Research & Development,1,4,Medical,1,2407,Male,3,Laboratory Technician,Divorced,183030,6.0,Y,22,8,1,29.0,2,3,1,2,2.0,2.0,3.0,2,4,10.018031609195402,16.755244252873563,6.737826867816091,0.31635144589268493,232,29
49,No,Travel_Rarely,Research & Development,21,3,Medical,1,2408,Male,2,Manufacturing Director,Single,23800,4.0,Y,13,8,0,23.0,3,8,0,0,3.0,3.0,3.0,1,3,9.99591977869986,16.409889349930843,6.414545873674505,0.2988050446190981,241,20
41,No,Travel_Rarely,Research & Development,24,4,Life Sciences,1,2409,Female,4,Manager,Single,137260,3.0,Y,12,8,0,21.0,6,2,0,2,4.0,3.0,3.0,4,3,9.994444444444442,20.98232323232323,10.988097643097642,0.29344934831613406,231,30
20,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2410,Male,1,Sales Representative,Single,47770,1.0,Y,18,8,1,2.0,3,2,0,2,4.0,1.0,3.0,3,3,9.99917695473251,17.671330589849113,7.6711191129401,0.3076928147563973,243,18
33,No,Non-Travel,Research & Development,18,2,Medical,1,2411,Female,2,Healthcare Representative,Divorced,63850,1.0,Y,13,8,0,7.0,6,6,1,2,3.0,4.0,3.0,2,3,10.010493827160495,19.478875171467763,9.468951760402378,0.2887305186308914,243,18
36,No,Travel_Rarely,Research & Development,2,2,Technical Degree,1,2412,Male,3,Sales Executive,Married,199730,6.0,Y,12,8,0,10.0,2,3,0,2,1.0,3.0,2.0,3,3,9.987052341597797,15.976308539944903,5.988968089990817,0.300419339054975,242,19
44,No,Travel_Rarely,Research & Development,9,3,Technical Degree,1,2413,Female,3,Healthcare Representative,Divorced,68610,4.0,Y,12,8,0,8.0,2,2,2,2,3.0,4.0,3.0,2,3,9.97928870292887,18.47071129707113,8.491249418874942,0.3111014694743612,239,22
23,Yes,Travel_Rarely,Human Resources,6,3,Life Sciences,1,2414,Female,3,Laboratory Technician,Single,49690,1.0,Y,12,8,0,5.0,3,5,1,2,4.0,3.0,3.0,3,3,10.002474526928674,18.130203784570593,8.12734473556526,0.3016617139354155,229,32
38,No,Travel_Rarely,Research & Development,11,2,Life Sciences,1,2415,Male,1,Sales Executive,Married,198450,7.0,Y,11,8,1,7.0,3,0,0,0,4.0,3.0,2.0,3,3,9.971143250688705,17.358057851239668,7.387090220385675,0.30088689614380704,242,19
53,No,Travel_Rarely,Research & Development,24,3,Life Sciences,1,2416,Male,4,Research Director,Married,133200,3.0,Y,11,8,0,11.0,2,4,1,2,2.0,4.0,3.0,3,3,9.991951566951567,17.993447293447296,8.002307692307692,0.27588678823872437,234,27
48,Yes,Travel_Frequently,Sales,10,2,Marketing,1,2417,Male,1,Healthcare Representative,Married,63470,2.0,Y,12,8,1,19.0,3,9,7,7,4.0,3.0,3.0,1,3,10.021092669432917,19.947026279391427,9.926055786076533,0.2939980797515187,241,20
32,Yes,Travel_Rarely,Sales,1,3,Life Sciences,1,2418,Male,2,Research Scientist,Single,27430,1.0,Y,19,8,1,1.0,2,1,0,0,4.0,2.0,3.0,3,3,9.979403202328966,17.46703056768559,7.4886062590975255,0.3033739168207345,229,32
26,No,Non-Travel,Research & Development,18,2,Medical,1,2419,Male,1,Human Resources,Single,108800,1.0,Y,23,8,1,7.0,5,7,5,7,4.0,4.0,3.0,3,4,9.999159663865546,17.171848739495797,7.173929738562092,0.28709131172495,238,23
55,No,Travel_Rarely,Research & Development,23,1,Life Sciences,1,2420,Male,5,Laboratory Technician,Divorced,23420,5.0,Y,11,8,2,8.0,2,4,1,2,1.0,2.0,3.0,3,3,10.019868995633189,17.70684133915575,7.686730955846676,0.32174747026394007,229,32
34,No,Travel_Rarely,Sales,28,3,Life Sciences,1,2421,Female,2,Research Scientist,Married,176500,1.0,Y,19,8,1,15.0,6,15,4,13,2.0,4.0,4.0,1,3,9.997838214783823,17.994072524407255,7.9967980009298,0.3075599658240426,239,22
60,No,Travel_Rarely,Sales,17,4,Medical,1,2422,Male,1,Manager,Divorced,40250,3.0,Y,13,8,1,19.0,5,1,0,0,3.0,4.0,4.0,2,3,10.032543103448276,16.224999999999998,6.19178280651341,0.2981803482958207,232,29
33,No,Travel_Rarely,Sales,3,3,Life Sciences,1,2423,Male,3,Manager,Married,97250,1.0,Y,11,8,0,14.0,0,14,2,13,2.0,2.0,3.0,3,3,9.988271604938271,17.768655692729766,7.78063557384545,0.3087454320068279,243,18
37,No,Travel_Frequently,Research & Development,13,3,Life Sciences,1,2424,Male,1,Laboratory Technician,Divorced,119040,1.0,Y,12,8,1,6.0,4,6,1,3,3.0,4.0,2.0,3,3,9.97571225071225,16.460897435897436,6.484710351377018,0.29520228544205135,234,27
34,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,2425,Male,1,Healthcare Representative,Married,21770,1.0,Y,13,8,0,10.0,5,10,8,7,2.0,4.0,3.0,3,3,9.994877049180328,17.11174863387978,7.116946721311475,0.28065585474817234,244,17
23,Yes,Travel_Rarely,Research & Development,12,2,Medical,1,2426,Male,2,Research Scientist,Divorced,75250,1.0,Y,14,8,2,3.0,2,3,0,2,3.0,4.0,3.0,3,3,9.97065527065527,19.183903133903137,9.21426044634378,0.3122375729188891,234,27
44,No,Travel_Rarely,Human Resources,1,3,Life Sciences,1,2427,Male,1,Research Scientist,Married,48340,1.0,Y,14,8,0,9.0,1,8,6,7,3.0,4.0,3.0,4,3,9.990358126721764,18.464807162534438,8.474362947658403,0.29074603775160723,242,19
35,No,Travel_Frequently,Research & Development,13,3,Life Sciences,1,2428,Male,3,Sales Executive,Single,20420,0.0,Y,16,8,0,6.0,2,5,1,4,1.0,4.0,4.0,3,3,9.967725988700565,18.136158192090395,8.168764124293785,0.26949098717577746,236,25
43,No,Travel_Rarely,Research & Development,25,4,Life Sciences,1,2429,Male,2,Sales Executive,Married,22200,1.0,Y,11,8,0,10.0,2,10,8,8,4.0,4.0,3.0,1,3,9.96732456140351,18.073245614035088,8.106120857699805,0.2978219721722834,228,33
24,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,2430,Male,3,Sales Executive,Married,10520,1.0,Y,13,8,0,5.0,3,5,0,4,3.0,3.0,3.0,3,3,9.99354609929078,16.711843971631207,6.7184988179669025,0.30752439731634673,235,26
41,No,Travel_Rarely,Sales,6,4,Marketing,1,2431,Male,1,Research Scientist,Single,28210,1.0,Y,17,8,0,10.0,3,10,8,7,4.0,3.0,3.0,3,3,9.992568542568543,16.981240981240983,6.9887229437229434,0.31794549683155154,231,30
29,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,2432,Male,2,Research Scientist,Married,192370,9.0,Y,11,8,1,9.0,2,5,1,2,4.0,3.0,3.0,3,3,9.99304347826087,17.868333333333336,7.874943236714976,0.2861087754197588,230,31
36,No,Travel_Rarely,Human Resources,1,4,Life Sciences,1,2433,Female,3,Research Scientist,Single,41070,3.0,Y,11,8,1,17.0,2,13,6,7,3.0,4.0,2.0,1,3,10.006415620641562,16.30425383542538,6.298267085076708,0.30431866909460026,239,22
45,No,Non-Travel,Sales,2,3,Life Sciences,1,2434,Female,2,Manufacturing Director,Married,83960,3.0,Y,15,8,2,25.0,3,23,14,4,3.0,3.0,2.0,2,3,9.974542897327705,16.299789029535866,6.3247784810126575,0.27736484979100556,237,24
24,Yes,Travel_Rarely,Sales,6,2,Medical,1,2435,Female,2,Manager,Married,20070,1.0,Y,12,8,0,1.0,2,1,0,0,4.0,3.0,3.0,2,3,10.001843971631207,16.43255319148936,6.430741134751774,0.279313563161503,235,26
47,Yes,Travel_Frequently,Research & Development,1,3,Medical,1,2436,Female,2,Sales Executive,Married,196270,7.0,Y,11,8,2,25.0,1,23,14,10,3.0,3.0,1.0,3,3,9.976200873362446,16.77278020378457,6.796874090247453,0.30367802420683854,229,32
26,No,Travel_Rarely,Research & Development,9,1,Medical,1,2437,Male,1,Sales Executive,Married,106860,1.0,Y,14,8,1,3.0,2,3,0,2,4.0,3.0,4.0,3,3,9.980795610425238,17.662208504801097,7.681713534522176,0.3034120018620078,243,18
45,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2438,Male,1,Research Director,Single,29420,1.0,Y,22,8,1,21.0,4,21,8,6,4.0,2.0,3.0,3,4,9.991301169590644,16.616374269005846,6.625135233918129,0.2927041409786387,228,33
32,No,Travel_Frequently,Sales,1,1,Marketing,1,2439,Male,2,Laboratory Technician,Married,88580,6.0,Y,16,8,1,10.0,2,5,1,3,1.0,3.0,2.0,3,3,10.015744680851062,16.909787234042554,6.89360756501182,0.27770305319810046,235,26
31,No,Travel_Rarely,Research & Development,14,2,Life Sciences,1,2440,Male,1,Sales Executive,Married,167560,1.0,Y,11,8,2,6.0,5,5,0,3,2.0,3.0,4.0,3,3,9.990283687943263,17.188652482269504,7.198543735224587,0.30660167075865524,235,26
41,No,Non-Travel,Sales,2,2,Medical,1,2441,Male,2,Research Scientist,Married,107980,6.0,Y,14,8,2,10.0,5,3,1,2,3.0,2.0,3.0,1,3,9.987045123726347,17.686972343522562,7.69978044638525,0.29607769329458067,229,32
40,No,Travel_Rarely,Research & Development,22,2,Technical Degree,1,2442,Male,1,Healthcare Representative,Married,23230,2.0,Y,16,8,1,18.0,2,1,0,0,2.0,1.0,3.0,3,3,9.988259109311741,19.812685560053982,9.824216149347729,0.2944531380073782,247,14
24,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,2443,Female,1,Research Scientist,Divorced,14160,1.0,Y,15,8,1,6.0,3,6,1,2,2.0,1.0,4.0,2,3,10.003719008264461,16.017217630853995,6.013961202938476,0.3219718520028404,242,19
46,No,Travel_Rarely,Research & Development,6,3,Medical,1,2444,Male,4,Sales Executive,Single,46150,6.0,Y,12,8,0,19.0,3,10,0,9,3.0,2.0,3.0,2,3,10.002741702741702,17.565945165945166,7.563393458393458,0.30545983194136367,231,30
35,No,Travel_Rarely,Sales,8,4,Life Sciences,1,2445,Male,1,Laboratory Technician,Married,24610,2.0,Y,20,8,1,17.0,4,7,0,7,4.0,3.0,3.0,3,4,9.986014492753624,17.39985507246377,7.413913043478262,0.28597730807865185,230,31
30,No,Travel_Rarely,Sales,9,4,Marketing,1,2446,Male,1,Laboratory Technician,Married,87220,1.0,Y,17,8,1,10.0,3,10,0,8,2.0,4.0,2.0,3,3,9.98854625550661,17.286784140969164,7.298294175232501,0.2801389638350388,227,34
47,No,Non-Travel,Research & Development,3,2,Life Sciences,1,2447,Female,2,Sales Executive,Married,39550,7.0,Y,12,8,1,4.0,5,1,0,0,3.0,2.0,1.0,3,3,10.002569750367106,17.6859765051395,7.683868086147822,0.3073857573352618,227,34
46,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,2448,Female,3,Sales Executive,Divorced,99570,4.0,Y,20,8,0,13.0,1,10,0,3,3.0,4.0,2.0,3,4,10.004910096818811,19.79820193637621,9.792964499769479,0.30374402561469827,241,20
36,Yes,Travel_Rarely,Research & Development,1,3,Medical,1,2449,Male,2,Manufacturing Director,Divorced,33760,5.0,Y,20,8,0,16.0,3,2,2,2,2.0,1.0,3.0,3,4,9.992645074224022,20.39959514170041,10.40676113360324,0.29057966640877747,247,14
32,Yes,Travel_Rarely,Research & Development,26,3,Medical,1,2450,Female,2,Research Director,Single,88230,6.0,Y,13,8,2,10.0,3,0,0,0,1.0,2.0,3.0,3,3,9.999043715846993,16.99849726775956,7.000198087431694,0.2891396362627001,244,17
23,No,Travel_Rarely,Sales,6,4,Life Sciences,1,2451,Male,3,Manufacturing Director,Single,103220,1.0,Y,14,8,2,3.0,2,3,1,2,3.0,2.0,1.0,3,3,9.995069444444445,16.00611111111111,6.011363425925926,0.3148023595685864,240,21
31,No,Travel_Frequently,Sales,3,3,Marketing,1,2452,Male,2,Sales Executive,Single,46210,2.0,Y,18,8,1,9.0,3,5,1,4,4.0,4.0,2.0,3,3,9.980853994490358,16.48581267217631,6.504944903581268,0.29895725886099234,242,19
39,No,Non-Travel,Research & Development,3,3,Life Sciences,1,2453,Female,2,Manufacturing Director,Married,109760,1.0,Y,11,8,0,9.0,3,9,5,8,4.0,4.0,3.0,2,3,9.997677595628415,20.172609289617487,10.174394353369763,0.2985724568858688,244,17
32,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1,2454,Male,1,Research Scientist,Married,36600,3.0,Y,11,8,2,10.0,0,4,0,2,4.0,3.0,1.0,2,3,10.005230125523013,17.653207810320783,7.647353556485355,0.288064953006739,239,22
40,No,Travel_Rarely,Sales,6,3,Life Sciences,1,2455,Male,3,Manufacturing Director,Single,104820,1.0,Y,11,8,1,21.0,6,21,12,8,2.0,2.0,2.0,2,3,10.042929292929292,17.979870129870132,7.936594516594516,0.3006747245687487,231,30
45,No,Travel_Rarely,Research & Development,19,4,Medical,1,2456,Male,1,Sales Representative,Married,71190,4.0,Y,15,8,0,9.0,2,5,0,3,3.0,3.0,4.0,3,3,9.959795918367348,17.755102040816325,7.796080498866213,0.30233842684138446,245,16
30,No,Travel_Frequently,Sales,9,3,Life Sciences,1,2457,Male,1,Research Director,Single,95820,0.0,Y,12,8,1,10.0,2,9,0,7,4.0,1.0,3.0,3,3,9.995175438596492,16.199122807017545,6.204518762183236,0.30603795336211964,228,33
24,No,Travel_Frequently,Sales,3,4,Marketing,1,2458,Male,1,Sales Executive,Married,45080,0.0,Y,11,8,1,3.0,5,2,2,1,1.0,4.0,3.0,3,3,10.022942817294282,16.0149930264993,5.991230822873082,0.29486979225266635,239,22
30,Yes,Travel_Frequently,Research & Development,10,3,Life Sciences,1,2459,Female,1,Human Resources,Divorced,22070,6.0,Y,14,8,0,6.0,4,4,1,2,3.0,4.0,2.0,3,3,9.986831275720165,16.700068587105626,6.712487425697302,0.31060319992423807,243,18
31,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,2460,Male,3,Laboratory Technician,Married,77560,1.0,Y,15,8,2,6.0,3,5,0,2,1.0,3.0,3.0,4,3,10.00340136054422,17.619455782312926,7.615965986394558,0.30626218545003736,245,16
27,No,Travel_Rarely,Sales,3,3,Life Sciences,1,2461,Male,1,Manager,Single,66940,1.0,Y,13,8,1,6.0,2,6,1,4,3.0,4.0,2.0,2,3,9.986968449931412,16.311179698216737,6.324247828074988,0.3053954388138329,243,18
29,Yes,Travel_Rarely,Sales,4,3,Marketing,1,2462,Male,5,Research Scientist,Single,36910,1.0,Y,13,8,0,2.0,3,2,2,2,2.0,2.0,3.0,3,3,9.995269286754002,16.80538573508006,6.80957787481805,0.30743989190137244,229,32
29,No,Travel_Frequently,Research & Development,8,4,Life Sciences,1,2463,Female,1,Sales Executive,Single,23770,8.0,Y,21,8,1,10.0,2,3,0,2,4.0,3.0,4.0,3,4,9.998744769874476,18.805299860529985,8.806621338912134,0.28945652023631974,239,22
30,No,Travel_Rarely,Sales,7,3,Life Sciences,1,2464,Male,3,Sales Executive,Divorced,23130,2.0,Y,11,8,0,12.0,5,7,1,7,3.0,1.0,3.0,3,3,9.97957650273224,17.946379781420763,7.966133879781421,0.3017711735664228,244,17
34,No,Travel_Rarely,Research & Development,1,2,Medical,1,2465,Female,2,Healthcare Representative,Married,176650,0.0,Y,11,8,0,6.0,5,5,1,2,4.0,4.0,3.0,2,3,9.949019607843137,19.849159663865542,9.900068860877685,0.3195539786393178,238,23
33,No,Non-Travel,Research & Development,2,4,Medical,1,2466,Male,1,Sales Representative,Single,25960,8.0,Y,14,8,1,13.0,4,11,1,7,4.0,2.0,2.0,3,3,10.002941176470587,17.38809523809524,7.385372315592904,0.31793254982496766,238,23
49,No,Travel_Rarely,Sales,3,4,Marketing,1,2467,Male,1,Sales Executive,Single,47280,3.0,Y,11,8,1,8.0,4,5,0,4,4.0,4.0,4.0,3,3,9.962793914246197,17.667842323651453,7.704099815583217,0.2999745123997571,241,20
33,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,1,2468,Male,1,Sales Executive,Single,43020,2.0,Y,13,8,0,11.0,3,0,0,0,1.0,1.0,2.0,1,3,10.02183673469388,18.309387755102037,8.287419501133787,0.2956205955502974,245,16
38,No,Travel_Frequently,Research & Development,28,3,Medical,1,2469,Male,1,Healthcare Representative,Married,29790,4.0,Y,12,8,1,9.0,3,6,0,5,3.0,2.0,2.0,3,3,9.993722943722945,17.84963924963925,7.855806878306878,0.2988585346730135,231,30
31,Yes,Travel_Rarely,Human Resources,9,4,Human Resources,1,2470,Male,2,Laboratory Technician,Married,168850,2.0,Y,14,8,2,10.0,2,1,0,0,1.0,3.0,3.0,3,3,9.996215429403202,16.189374090247455,6.192894226103833,0.287412976015881,229,32
29,No,Travel_Rarely,Research & Development,3,4,Other,1,2471,Female,2,Sales Representative,Divorced,55930,1.0,Y,13,8,1,1.0,3,1,0,0,4.0,1.0,3.0,3,3,10.006437768240342,16.34041487839771,6.334084406294707,0.2957800948660767,233,28
30,No,Travel_Rarely,Research & Development,2,1,Medical,1,2472,Male,1,Sales Representative,Married,104450,3.0,Y,18,8,1,10.0,3,7,1,7,3.0,3.0,3.0,3,3,9.950221238938052,16.728687315634218,6.778561946902656,0.3129535353173233,226,35
32,No,Non-Travel,Research & Development,10,4,Life Sciences,1,2473,Female,1,Laboratory Technician,Single,87400,2.0,Y,11,8,1,12.0,2,7,0,7,2.0,2.0,3.0,3,3,10.019612068965518,16.00352011494253,5.983953544061304,0.27221413063765804,232,29
38,No,Travel_Rarely,Research & Development,8,2,Technical Degree,1,2474,Female,1,Manufacturing Director,Married,25140,3.0,Y,11,8,0,15.0,2,1,1,0,2.0,4.0,3.0,2,3,10.029535864978904,19.0331223628692,9.004004922644164,0.29775848890896,237,24
43,Yes,Travel_Frequently,Research & Development,1,4,Other,1,2475,Male,3,Sales Executive,Married,76550,9.0,Y,12,8,1,6.0,3,1,0,0,3.0,3.0,3.0,3,3,9.981178160919539,18.35711206896552,8.375763888888889,0.30122787169598797,232,29
42,No,Travel_Rarely,Human Resources,1,3,Other,1,2476,Female,1,Healthcare Representative,Divorced,174650,8.0,Y,13,8,1,7.0,3,5,0,4,2.0,2.0,2.0,3,3,10.012660944206008,16.71874105865522,6.706082498807821,0.2949720158896632,233,28
